taxa,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
KY226,2.75324649387456,0.0346670704613972,1.65732453617877,-2.34689948957734,2.16893500478387,-0.214534542465643,0.259625898742229,-2.46902192117118,1.62225374867024,-4.52306837667142
KY228,1.24333788276803,-4.22171642450401,-1.17012938338011,-0.105867929251187,-2.61716814404721,-1.04910023251222,0.857947228694695,-2.57886615296749,0.675730722334471,1.55940044847282
L317,2.18911888632449,-5.75348519527431,-0.370819795780018,0.331089581057909,-0.195429768458783,0.47919509309084,1.18832470102818,-1.68088853331156,2.56845807768676,3.04088906283466
L578,4.43107645138331,0.503081939020778,1.7212302786348,1.16377475987685,-0.443815869129784,-4.07071894812611,-0.523162295295208,-2.17492132882908,-0.78233539367078,0.234947921751066
M14,-4.41539618041689,-6.99346836159925,1.28328095368348,-2.28003819192205,2.88083155639913,2.67402074629873,4.12557991126375,-2.44697691160853,-0.160465767501997,-0.431790798642434
M162W,5.00579736928412,-1.96234597317717,0.616703592444376,-5.73867557192582,-2.36778349669543,-1.40047056842519,-0.160283584592125,-1.30247441548388,1.45936321822576,1.27050288509369
M37W,6.48406811999871,1.12898044424679,-1.75970145164385,0.0391300458511181,-1.42402775980196,-1.87590265218158,3.10143468186264,-1.73895692889015,0.441815040662275,1.14080527030082
MEF156-55-2,-0.443230623716474,-11.1034238549693,3.52894417000833,-1.56892572795022,-9.03651823964186,3.73549144335228,3.10677367162071,2.63274354297515,5.74132921402503,1.57221013880743
MO17,2.22587013360039,-8.95495533152754,1.9825736406808,15.1825086634112,3.2265608168385,1.92217930837224,-3.12209626613268,4.07032810539232,-0.036851686924297,-2.83483990825453
MO18W,7.03464446136426,3.69787480123037,-2.09573967494689,-4.61446745288698,2.17372792533135,-6.57672596124476,-4.38905496651277,-3.92936188949205,0.982223996868171,-3.88590010641759
MO1W,1.718907647726,-4.84573281667344,-0.44128776523505,-10.0711570173414,11.6778268935966,-0.48130593437376,-17.3232816213484,-11.8365223267498,-3.02257780917052,-10.8163307359656
MO24W,4.92428806147486,-0.564083871574934,2.85013966566759,0.651465574104901,-0.889789756827223,-1.73775756944743,1.21726751932853,1.39558493092662,0.311293359296156,0.829850986319752
MO44,-3.16986205438077,-5.82982048335958,-0.794906639777041,-5.59400581765051,4.54406847765649,1.57190310969652,-7.51003287040003,6.23501203242179,7.54810323646544,4.99315690362104
MO45,0.130988906113935,-2.70291019751407,-0.352817654904908,-0.479659390909118,-1.73170993720295,0.80356365337496,-0.991550782472873,4.89940176208277,-3.39529764264541,0.6213829526303
MO46,-1.48920319016214,-1.6578306217839,-4.21569618885813,1.73665897053237,3.75313751064865,-0.902528689348871,-1.53783659755909,3.75505094642823,-4.35318906789881,-4.53477536696626
MO47,0.937772159678727,-2.27464803726036,0.863080508151517,-1.05004973855845,2.55814287942031,-0.99492472383234,-0.921174267810691,5.40116320195595,0.0408016899760514,0.429457047332538
MOG,2.66360617483181,-2.39561922888504,-1.40415203794412,-0.0105806300688933,-3.63838167245036,-3.06049951072263,1.6838955478227,1.03223074418537,1.28452103095945,1.10303048511699
MP339,0.767129891473753,-0.310180990528513,-1.34863205183785,0.101504442843063,0.141464252005856,-2.93571658632819,1.71630165400866,-2.70820472587222,3.49859501461235,-1.15683765138234
MS1334,2.8503868529459,-4.59184474888102,-0.473126594141556,-2.2538272609708,-2.26103969238943,-0.309436323434171,-0.143433647935035,0.924109231117459,3.68563114308508,1.47364721887115
MS153,-3.30892045098187,-8.62613112067867,0.983733085625794,-1.94762933996647,-0.509248284583782,2.47830017356997,3.76725383580084,0.265341976998279,2.79283956605431,-2.85815530014623
MS71,-2.70296575923655,-8.22466402976278,0.0604052912138908,-3.93854440915051,3.11720078548288,2.76171607993523,-4.07741314421515,6.26847790401668,7.36915608298691,6.27037254561325
MT42,-0.500118231437458,-5.84357990681549,-0.132275939595098,-1.32469231883981,-4.34533098322593,0.334323191448294,-5.35623126005452,1.92016120001043,2.20783232789146,3.46261241639765
N192,-31.7870025935994,7.63075342138434,1.09326611560844,2.24569053495426,-1.95144565452317,0.372527886748299,4.08703208614,-8.53128958855161,6.04374257567718,-0.706750434787099
N28HT,-12.6991389761447,-0.87310036219241,-1.99162175702912,-1.67475787569691,1.48416831238562,-1.34668502110646,-1.16731902313403,6.20366643565113,0.85601529457397,0.855056102698305
N6,-0.399756001920049,-4.33892382172875,-0.118230969774223,-2.11890533146863,-1.59952265241543,1.06664841287967,-3.49196825243511,1.599289942679,2.03456004700293,-1.16770345104424
N7A,-8.66781676066725,-3.57933651625886,-5.60708288336304,-1.23065588451657,0.42763055801712,0.548108462381664,-1.32698894761238,2.61574785435378,0.902475606570673,0.499061102776557
NC222,1.71599090451961,-1.95470974844843,1.07878633561292,1.01992285138855,0.235886671846862,-2.03813158481696,0.692949141353226,2.16500435307135,-1.41814433750267,3.3781853838014
NC230,0.101356013884658,-2.14284138556564,-1.00851242087316,0.226733005658298,-1.47586281082498,0.487611431836308,-1.30830856833002,-0.202622873539838,1.70229630185868,1.94226583701002
NC232,1.74918526108983,-2.86120713912646,-0.195788414783089,-2.88692645997616,5.01421116279726,-2.4320656993359,-5.04630294921593,-1.61067030916021,-0.359486673023986,-2.46398444015203
NC236,0.745829869671068,-5.97105268568131,-1.95390331870968,-0.500161342400242,0.556480079165871,-0.279221441323223,-0.952421636491498,2.19874264035972,0.0162773863535902,1.64581084688104
NC238,3.04405484606426,-3.23989992888369,3.24444692557093,1.62934659825678,3.04717281261755,-1.9299974730884,-2.2988925798854,4.4156191382475,2.16376667991772,2.85472732682042
NC250,-9.57811252183013,1.78209036412149,6.38532011945451,-2.23127324764689,0.826903896556953,0.540242015251712,0.911793549776505,23.352360010257,-20.3266435430828,-5.96074908881284
NC258,4.48948161990143,-10.7103000542877,3.12589442806351,27.3441878272782,1.40150516453386,-0.0779962891342307,-1.24495456410486,-2.16122329762296,-0.119921142838846,-5.59035739337395
NC260,-1.67483498998804,-5.69544058289349,-0.527854508192078,-1.24081858509552,4.10567532477122,0.28963380171108,-7.65916857497648,4.39900777895006,7.308063688127,3.39817079688152
NC262,5.29483437580926,-10.1420262028836,3.0093015776564,29.526944312369,0.202387017382895,-2.04860207970607,-3.39565335305419,0.688402279845439,1.91917306106313,-9.44671790576293
NC264,8.47497236377094,1.31692344257574,-0.387048809742799,-3.12471121303301,-0.719887381114078,-1.74606792762462,0.0138883755662075,2.6749835750444,6.13122285843402,0.899277885166225
NC290A,4.04290371368213,-10.7717305372956,3.35354865748293,29.4507523897524,1.22960463586128,-1.94823340170688,-3.94203974802351,0.0331676877955077,1.21186804494098,-11.1356084682097
NC294,-25.936685999612,11.1450877338749,12.9365076328356,0.625553174737002,1.35838676970404,-0.251130118428676,1.57235257710102,10.4752701922257,-7.61527473590827,-0.117259036065224
NC296,12.5906159124559,18.4064474158874,-0.670433966301856,2.83282665430405,-0.136989422131175,26.6004936266909,0.0124750489144254,-1.96180406958306,-1.61979154053148,0.313566465781022
NC296A,13.0265934493805,18.228496571108,-0.619630421870187,3.24031263583372,0.0580931221797556,26.871993111249,-0.139334424530568,-1.91938749290895,-0.968371234290153,0.824418735456454
NC298,13.4660690017854,17.119982318906,-1.51956921592392,2.47287898568836,0.85228372819951,17.6420972872074,-0.230244031879328,0.106547735137477,-2.47140749846358,-1.05478896826841
NC300,11.4175057876856,11.9863257948396,0.60183107580635,1.99790746582573,-0.601706252232114,1.90153960039616,0.733795162883513,0.249047787763784,1.47973680168122,1.56854466227025
NC302,11.2450640147439,14.8119440464563,-0.114122318423687,1.90157880776583,0.292507668083057,14.0435867214847,1.60760028799789,0.3287268512475,-0.275415248026038,1.42839612054877
NC304,10.8998289187197,14.1374488461407,-0.781275709514215,0.978808924936095,0.111261166012108,6.52321591591061,1.07280445575949,3.33265950497423,-0.523370112995211,0.952204214889242
NC306,-27.025737102587,12.3864660993028,13.0535996270886,0.5257809087372,-0.906670850934848,-1.36522660489509,-1.13232205733848,5.55781372313406,-3.2761064670155,-2.04564599563727
NC310,-34.8986464781596,15.3163169606308,10.5853711857007,2.43705804553537,1.12058562535111,-0.0935118605620753,2.17429788368318,-4.53787149103706,2.69222005863823,-0.967165441923522
NC314,-20.0937876801117,9.54070320587627,9.91162513972795,-0.953908961495425,0.198023661830377,-1.50040341555983,-0.461596114754396,12.7934199449016,-11.6524829560954,-3.31313531230761
NC318,6.55764577094658,0.552368790908111,0.255839220499958,-2.46310869302325,-2.05718782043524,-3.85577218531157,-1.32188276763579,3.57999148668546,5.70733165283653,1.39401248286253
NC320,7.78305529022808,0.90473157695006,-0.28390188666034,-4.1974407073025,0.0485424070113685,-2.3563095124418,0.0584947046565815,2.17523344238767,5.57868992687753,1.3583839488219
NC324,-20.2069776765798,9.78852748605617,10.773949521085,-0.579378449733306,-0.0141120461401488,-0.95989264324443,-0.905205587811095,16.0173538536985,-13.4215087544579,-4.67141113419848
NC326,-37.175211399462,16.2275419627036,12.1639448882917,3.57196055344338,-0.00204530122633061,-1.59491006750052,0.818149884446463,-6.72000690150073,4.70661931493612,0.885163215578072
NC328,-35.3440405634474,16.6507964422771,12.7423604252236,2.53766250474953,1.67003775970327,-0.160660072833406,2.87411115719911,-5.21726236383978,4.27479600001951,0.660795444417785
NC33,2.06374672755839,-2.95014390155968,1.43975736005352,0.0228253154132519,1.89555146168511,-4.63341925871631,0.407719805643048,2.24949298906488,0.646785926727297,0.49323676604829
NC336,13.8509325462422,17.9157500284053,-1.39751550900015,2.66256795765599,-0.380194687789186,25.9552402786739,-0.501413361315187,-0.866583926895196,-1.36400823440664,0.990445686607487
NC338,12.336163613523,13.6479653514829,-1.06248811579745,2.21296954628605,-0.62961665967179,13.0683025043012,0.242544021950912,-1.4004971908017,0.23856567288987,-0.572158346912145
NC340,11.3228701573452,12.2827700082824,-0.0600199066044062,2.23291523582467,-0.681916197249875,1.90427544181835,1.1646227589299,0.560101598441696,0.934769815635184,0.799918294913542
NC342,-2.62592055699762,-3.77712003528305,3.59654761721776,22.1422870976696,1.27619574017775,-0.823235399812996,-1.6866539153822,-1.07797321184987,2.36715525973412,-3.7291996138797
NC344,4.80833965788293,-10.7679806116216,3.2329619965925,27.6587085788707,1.38204875595164,-0.267820520318619,-1.72088183001605,-2.23310056085164,0.0552472102425571,-5.06592690574411
NC346,12.6905951080155,17.01988598074,-0.59975498206818,1.4098967823062,-0.535464384455657,25.2767905172497,0.423156892301001,-1.94401115589994,-0.508965276616309,0.0235147236334872
NC348,13.540395421048,16.726947671009,-0.417194222199503,2.1896886195468,0.00359923223267575,17.7741419518567,-0.205651878860307,-0.757374741421071,-2.70018281233505,-1.92422543173344
NC350,11.8167879384996,13.5412787187544,-1.27304150837507,0.44328893892032,0.638150073935204,13.0070055548347,1.27408969051535,-0.645610434951124,-0.48479978819385,1.28838220676442
NC352,13.777103586406,17.621793625433,-1.61066192726581,2.67683453368836,-0.519029973191134,25.8069443378675,-0.802968582891877,-1.28383589022102,-0.755517935175812,1.14858613693337
NC354,12.7391685897863,15.6022731017843,-0.102985307487888,1.40065653837569,0.535359557188331,13.1253474558685,-0.0358138302094256,-0.477679202732781,-0.817991403810269,-0.71788156515671
NC356,10.595406659817,8.85262835312289,-2.10117342489417,2.17985447195227,0.861248413355626,6.92000539941761,-0.727971767050404,-0.275173607817201,0.755308592107708,0.384344733620721
NC358,10.2814628045532,10.5487910465873,-1.74026128873655,2.52293564398004,-1.34595027054845,2.07430949399343,-0.0501468943662672,0.36275744203652,1.53163258554435,0.897542691734342
NC360,7.21227873363382,-0.318478305328867,1.23923762830669,17.9483985121795,0.957793857966541,-2.64019254293237,-1.22940653695308,-0.30872348676582,-2.97595284349617,-11.0004952926395
NC362,6.54981622736466,-4.57022346181442,1.81691099162621,23.2740343499879,0.987963028790082,-1.92065380326452,-4.62260615359867,-1.72815232514595,-0.871094672760377,-10.6187021422546
NC364,6.79190162993389,-4.72036027413623,1.78721670478073,23.9998346346513,0.949196078793928,-2.21261448581606,-4.65003391040049,-1.5300389461598,-0.746826073402902,-10.8710289033555
NC366,7.61985951577463,1.16335480011903,2.90931366521714,4.50814366446831,-0.616635286550355,-3.0538861250906,-1.41167170414225,-1.56882760919482,-1.1311121781809,1.23909349199444
NC368,-24.460142661428,10.8672042959341,9.92196811823999,-0.0312232665588451,0.138617988209472,-1.82016956263825,-0.257930032038948,7.70579332024272,-7.67806655401128,-2.65918745592723
ND246,1.68842234404822,-5.84032894232357,0.508952410144857,0.298289317580695,0.425901590842988,2.29603052614835,0.972772708018352,2.53753578446157,2.73315384111198,0.217842413839555
OH40B,0.279656409920815,-14.0765897062864,4.73431504407458,0.918647305313176,3.99090513962594,1.59793711374154,17.8850632174534,-3.79908437647285,-3.13608327873552,-1.55698874319444
OH43,-1.39155567711352,-16.0248103754817,6.55068219667981,-5.35640769580772,8.55017730840096,5.95148507516062,28.3369309056212,-10.0712835069965,-7.42381335499387,-6.20762671694623
OH43E,-0.546352504881855,-14.8242812619864,7.32274462038608,-6.13645581510413,9.67724826555563,4.16767672729677,20.6414660163971,-10.1730301223035,-6.88101717986957,-7.41745175187488
OH603,0.951601582533514,-3.45264595864738,1.97890976183579,1.5200362996516,3.94710738176468,-0.471347380702978,-2.36432996054044,1.96703033811904,0.417654184374106,-0.657737970924807
OH7B,-3.67443560799563,-5.16014642159741,-5.59860258488916,-2.85536983822719,0.0572113680008579,3.23959495069687,0.014094308725685,7.30761559844586,3.64012776592646,-0.692937268732451
OS420,-4.18749980072031,-7.73933724554365,1.95145267277409,-3.37606518430643,1.4741012390042,1.35667893577615,-2.14960772350611,4.91859002163655,2.68612739592275,2.53786268501475
P39,-0.55090941826093,-16.1134126753541,3.59947316737205,1.38078755479694,-14.6947980095396,4.71257768366435,5.74308929305505,6.5708944979402,11.3107719788682,2.25907850147329
PA762,-0.0543523493672027,-15.3863360401829,6.2098608265553,-3.60688425279519,9.60341574580368,3.16356312542025,22.8408363654422,-8.11382567613106,-9.18464610470247,-2.66711698823057
PA875,-0.184469234750838,-2.73006124123067,1.94564837067831,-3.68310566413266,4.26297766573937,0.456040706624517,-6.79395660858723,-2.06756617706741,2.81696744777183,-5.7756165358092
PA880,0.992710525920258,-4.55249896381619,2.68467558474269,-3.62726490778719,5.40844534104165,-0.490640047214065,-7.759633684079,-4.99087376942151,1.4143491220627,-6.44351822357619
PA91,0.0573447425595338,-10.5024340016034,2.22952086548178,-7.80489553260974,4.50908021669976,1.57436632047711,2.56431393348226,-3.40069440467468,-1.761704338783,-5.0279680752915
R109B,-3.85177896617808,-2.30840953649309,0.983670282129238,-2.01500581769298,-1.4658837732541,-1.00301330192632,1.19324131487199,0.580303085429581,4.70905976047945,0.96495257806971
R168,-1.88519472066429,-8.33032093058585,-0.0650239939670929,-2.49405999427612,1.2419863403614,1.36911424775805,-1.10489857242739,6.04175322940835,6.93086418518131,6.20618200502551
R177,-1.16012367777987,-8.96244980317766,1.38702478778143,-4.06609915307552,3.55245610579561,2.91518965335764,6.19524796330168,2.30560599948557,1.5887821815387,1.48072363424015
R229,-31.7085683568659,17.0285742383568,11.0660419656303,2.64790035798201,-0.821890064009814,-2.24866519699657,1.14432960788228,-7.27601192195689,5.24381331773764,1.09104748278573
R4,-3.82498417705606,-5.03966578521456,-0.51862876303795,-3.05570424336019,6.42334016536527,6.17821305216641,-1.09411042277177,1.24596584891991,3.99951297665925,1.252755874054
SA24,0.600640525538018,-5.86471900427156,6.81609642985955,-3.04684407161147,-21.5877812158844,-0.297139212890018,-5.23159962295733,-7.86633016982136,-12.3560795847073,0.195364686990831
SC213R,5.2182870275116,-1.30980078074312,3.00632545091621,2.65782741849871,1.29992801020435,-2.74937830740424,-1.41668332663667,5.35572162158557,-0.074659948019561,4.57594129664001
SC357,4.16222055363862,-1.51888420592893,1.30416361225693,-1.07519132611366,-0.368025769721931,-3.06026515407654,-0.843808112447653,-0.155563365616642,2.45107364670001,2.55457558709774
SC55,6.1975813922194,-2.41664785360697,1.96480254786779,-0.744859384924816,-2.01338970914143,-0.65724028823438,1.26861818924084,0.257537358930217,0.38945349358845,1.92874461201511
SD40,-4.65254524034938,-1.93526013285217,-8.40320201764449,2.26939411897475,-0.539560501527412,-1.14947104338979,-0.775136536252193,3.16843906398454,-2.77115315102982,2.01103645380292
SD44,0.921382887313823,-4.27190046817226,2.1258019395218,-2.45512938110855,6.48742390693128,3.70757434336071,-6.36280455015701,-4.49452860837571,-0.153887153438348,-3.62541852763675
SG1533,2.66921763145083,-4.90118166389345,5.84771559507326,-4.19236036488335,-18.3304847039734,0.538703620902253,-4.65038103400767,-8.37987079120139,-7.84631806262855,0.496963352183939
SG18,-0.108324726932093,-3.60939804261382,5.4213467197309,-4.4939436910506,-23.6070283950043,0.480597710214619,-7.22175209921383,-10.5656635873644,-11.8316470233088,1.38784100454279
T232,0.565548099994782,-2.34059694642214,-1.46324058183729,-3.55211571959868,-1.74402147959848,-1.93186042470781,0.358696861131677,4.33627332080253,0.280718991474887,3.28957875155361
T234,0.340906797989479,-2.59307331929732,-1.63254236764316,-2.90216270554521,2.72868697548382,-1.35442350988152,-1.50066848370584,1.90104827336955,2.85544721358587,0.66408897374208
T8,1.94675371610343,-3.49148167721036,1.45406404307957,5.76583143836394,10.8561737559388,-2.42982002827915,-0.628759607898874,-5.59516739148718,-11.1867730006656,27.2097656991104
TX303,5.06015245543029,2.88141781611466,0.2053569490301,-1.32863378560748,1.57718206041634,-4.74445131818598,0.905595918041028,0.00217337558723269,2.63397457266529,-0.59475031843591
TX601,9.34977624381253,7.28806255551485,-0.0129964756154914,1.50280967185592,-0.317966813679048,-4.15393705636782,1.83154735730485,0.741856682588133,-0.135478286689378,-1.59423198616164
TZI10,9.91770097518922,7.06342927781143,-3.18142592177966,-2.40618465390875,-1.41912383750528,-6.28402597469861,0.95570017546117,-0.0780006007995397,1.02885584556816,-0.866443094214242
TZI11,6.62954347682127,4.68393969936345,-0.14643740471409,-1.01533913274058,-1.81502540776199,-6.07679432989821,1.97949203304124,2.06035844086832,1.15351053717239,2.23525585078728
TZI16,1.735635280801,3.7831756492192,-0.775961026083863,-2.47292671756412,1.74178354095385,-3.89937047077722,-1.03105775288628,4.16905423765606,-2.03449514852356,0.215912156940402
TZI18,9.14600793562704,7.49746282504272,-1.19099611852699,0.937121494447781,0.825088177659115,-5.22059138158627,1.5838703348679,0.629201158738169,-2.56479994085624,-2.75698787218127
TZI25,-4.31489888710665,8.61418156191061,0.36734173107313,-0.36417614961,0.894238718782225,-5.84959829124615,-0.492842824689315,-1.60826609758527,2.66066646730981,1.51764542150806
TZI8,10.5446318111923,7.89578839139875,0.25521184919056,0.619914456202094,0.130556764873486,-7.0022127490836,1.60378068707857,0.282857707538219,-1.30236328570669,0.811973974738009
TZI9,9.1895773719471,6.60890641542779,-2.44816687874217,0.220073055922645,1.00743971040174,-6.12125241753177,2.1779604679776,-1.02545183581917,-0.212751995083984,0.15041665887869
U267Y,4.56303818180486,0.820755452836025,0.241671695761325,-3.6998399000914,1.87912611380553,-1.49276319501846,-5.67766417232255,-2.1653193577213,0.505224077644296,-0.713730340295388
VA102,2.47555580455974,-5.96680877896041,3.88554845806117,10.309733971092,9.64339775890815,-1.36294352072934,0.94773451202134,-4.82549295710292,-7.41845710279772,23.2512282413328
VA14,1.26098312058083,-6.47520853404939,1.88113547083823,-2.93757928735686,12.9884878659349,0.981482887890563,-8.71635190684585,-6.91257522132943,-8.66983724147581,10.6299383132417
VA17,-0.660076010900117,-5.57547775595568,2.322339168019,-2.57115037995846,16.3073719789469,-0.165263129143335,-10.8632060158898,-9.30487773053117,-11.0694087159855,13.8921116098616
VA22,1.28512119596433,-4.9341898606004,2.7732533209056,3.37613445267395,9.5128939550362,-0.785370862686417,-5.26734692813698,-1.0680400589409,-8.33402548083061,12.1849599895332
VA26,-0.574225102188842,-10.8178501407983,4.77763435489065,-6.0926748991893,4.88841688635579,3.74223792419654,19.5090508655771,-6.91506317835696,-3.46101640447337,-3.94015563861916
VA35,1.54580608450624,-6.02395651851615,2.24927624751843,11.2735725512291,10.7455632188519,-2.43555806190324,-0.656779396724591,-4.62276370733886,-10.4875862296655,27.1086136749049
VA59,3.33990744102651,-7.52953197456681,4.51509779884782,14.8576448740508,9.64801114792613,-1.45560930950947,-1.25447853875171,-4.40516711428323,-8.86886441610355,20.6254677792533
VA85,0.19562697203531,-9.73578750569193,2.41106755217497,0.867387102742329,2.49811906902711,0.411083072517128,5.8136880091138,-0.9380304435184,-1.53811143871476,-0.954405525413097
VA99,-3.15086261055362,-7.66575801916932,-2.92742587128513,-5.80106951581621,3.07212730886289,0.677372962356191,1.15506686461005,1.54279530478164,1.46443243501142,-2.93367088878029
VAW6,1.06550333921627,-2.75211281581078,-0.229925709248768,-1.42961275351127,2.49024392601805,0.0394326568094869,5.73893976437275,-2.85574011686291,-1.26189703135842,2.33154942699364
W117HT,1.67612097301793,-3.59120135367514,0.344696139375887,-0.656091342923966,-0.605784176366659,-0.56615642692362,-0.965673481905876,-0.50000979733249,5.39040342471369,1.07862060989831
W153R,0.216671996970858,-5.77300454169193,1.04473274796863,-4.91238735072002,2.00406496785168,1.43043237347132,2.36026799325581,0.333328090325946,4.04654501685217,-0.528336412503095
W182B,0.0698430656925309,-7.61007894894844,1.97459166642557,-4.7824792599187,-3.5232452071221,5.32948875758777,-1.09634487704761,0.69194114651763,6.68694114967337,-0.899048040315308
W22R-RSTD,-2.35411154632002,-6.01948383925697,0.499779496374193,-7.03173034187272,3.49553903494508,2.98988615955544,-0.226987974041115,-0.230555124118349,5.68275230879384,3.50716446499412
W22,-2.44901434789031,-6.81279900429979,0.890092232184138,-7.69317266191709,3.62667843624102,3.77873140652313,-0.825274216740051,0.933732997637973,6.35900580674564,3.56653408618362
W64A,-2.10089598285412,-5.06899657242579,0.641425212979817,-6.66192393267964,10.9354096513874,3.72445891375409,-14.617729057937,-5.11786333622521,-0.863231428418696,-9.51183436716668
WD,0.102698213323017,-4.03030702536961,2.5301854708469,-1.9623987800768,-5.75146884823607,2.88928670181927,-1.49492777154689,0.740284930176148,5.01730555301194,-1.61302638311179
WF9,-1.46055089690589,-7.41213653930911,1.255617031635,-11.1368456460308,15.3961670965267,1.2605857488504,-19.7517356345161,-11.3598923242867,-4.37826447250945,-10.6947233673208
YU796NS,1.11950110114753,-7.07348285999889,3.00297512064599,1.0559012563085,-1.24079220221869,-1.75269442601908,-3.89401446489487,0.319360078543864,1.29480946195964,1.65576968050029
